0 0 0 0 -0.0021564 -0.0052713 0.9990814 -0.0424708 -0.0267749 0.7936749 0.6061924 -0.0435207 -0.0229607 0.7549043 -0.6539817 0.043591 -0.0021471 -0.0032286 0.9998053 -0.0193503 0.0360551 0.8283828 0.114647 0.5471178 -0.0915079 0.8616162 -0.1559991 -0.4742447 0.471653 -0.6780494 -0.1480746 0.5439361 0.6908678 -0.4121132 0.2250267 -0.5497521 0.587779 -0.6272902 -0.2403597 0.4508325 0.8120669 -0.2269674 0.1301876 -0.5216172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1142162 0.6598496 0.7353337 -0.1041032 0.1393713 -0.6497024 0.7371494 -0.1227723 0.0232884 -0.0024224 0.9997259 2.21E-05  ||| 0.16127 -0.1813 2.13257 0.1467 -0.3249 2.15527 0.29925 -0.42239 2.14494 -0.00871 -0.40339 2.1455 0.1473 -0.38066 2.16002 0.336 -0.65954 2.19016 -0.08329 -0.59941 2.14346 0.27083 -0.76623 2.02306 0.05673 -0.58578 1.94424 0.26052 -0.77496 1.98003 0.07752 -0.57648 1.93094 0.22342 -0.75644 1.97525 0.10755 -0.55935 2.0046 0.25363 -0.78472 1.93717 0.113 -0.56799 1.90134 0.21755 -0.76675 2.14469 0.07708 -0.76463 2.13814 0.1495 -0.77448 2.16654 0.22324 -0.8367 1.81221 0.12362 -0.82794 1.80107 
0 0 0 0 -0.0006691 -0.0051503 0.9990814 -0.0425372 -0.0276256 0.7928272 0.6072244 -0.0440492 -0.025667 0.7539313 -0.6547996 0.0465425 -0.0006558 -0.0031278 0.9998026 -0.01961 0.0344614 0.8284329 0.1143788 0.5472009 -0.2834689 0.8634121 -0.1178192 -0.4003545 0.4653603 -0.6697046 -0.1563468 0.5572174 0.7824068 -0.220848 0.2055443 -0.5448093 0.5946059 -0.6127959 -0.2644157 0.4483404 0.8119717 -0.149843 0.165505 -0.5393116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1135389 0.6596928 0.7355608 -0.1042333 0.1409445 -0.6484495 0.7375837 -0.1249725 0.0251264 -0.0020712 0.9996819 -0.000706  ||| 0.16031 -0.18158 2.13227 0.14601 -0.32543 2.15563 0.29854 -0.42246 2.14499 -0.00976 -0.40357 2.14457 0.14659 -0.38116 2.16039 0.33549 -0.6589 2.18935 -0.10877 -0.59025 2.05367 0.26877 -0.77067 2.01727 0.04002 -0.52993 1.94242 0.25924 -0.77765 1.97322 0.09072 -0.50701 1.91653 0.2193 -0.76223 1.96105 0.13579 -0.49498 1.97213 0.25699 -0.79148 1.93215 0.14316 -0.4888 1.896 0.21608 -0.76716 2.1457 0.07673 -0.76488 2.13869 0.14857 -0.77485 2.16732 0.22162 -0.83605 1.81085 0.12357 -0.82797 1.80075 
0 0 0 0 0.0037486 -0.0084646 0.9992316 -0.0380874 -0.0311545 0.7915786 0.6088175 -0.042117 -0.0345619 0.7480668 -0.6606873 0.051902 0.0037696 -0.0051487 0.999837 -0.0168863 0.0306985 0.8280181 0.1134933 0.5482361 -0.3719538 0.8303388 -0.07109 -0.4088204 0.4679962 -0.66969 -0.1582816 0.5544745 0.8563649 -0.2301625 0.0363698 -0.4608054 0.5767869 -0.6219891 -0.2467394 0.4685788 0.862946 -0.2062435 0.0238753 -0.460671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1163139 0.6581739 0.7362525 -0.1058794 0.1407046 -0.6485124 0.7378019 -0.1236211 0.0223142 -0.0027189 0.9997473 -5.4E-05  ||| 0.15897 -0.18254 2.13211 0.14492 -0.32595 2.15727 0.29778 -0.42208 2.14561 -0.01084 -0.40132 2.14238 0.14584 -0.38149 2.16152 0.3351 -0.65724 2.18801 -0.10806 -0.56554 2.01353 0.2687 -0.76795 2.01446 0.05015 -0.46941 1.92593 0.25836 -0.77737 1.97248 0.0943 -0.44183 1.90468 0.21736 -0.7614 1.96145 0.08459 -0.42756 1.977 0.25735 -0.78884 1.92814 0.15061 -0.41572 1.89317 0.21622 -0.76675 2.14517 0.07734 -0.76475 2.13897 0.14878 -0.77469 2.16724 0.22186 -0.83635 1.80978 0.12331 -0.82822 1.80022 
0 0 0 0 0.0117866 -0.0171316 0.9993118 -0.0307157 -0.0421312 0.7926841 0.606833 -0.0403792 -0.0550542 0.7437471 -0.6631869 0.0631858 0.0116974 -0.012497 0.9997904 -0.0112357 0.0288117 0.8325537 0.1141013 0.5412994 -0.4607228 0.7819924 -0.0182505 -0.4193917 0.4822485 -0.6624346 -0.1548055 0.5519528 0.8868192 -0.1207746 0.0673097 -0.4409473 0.5183668 -0.6419592 -0.1456203 0.5458745 0.8834701 -0.1450015 0.0794308 -0.4383447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1153388 0.6606393 0.7345127 -0.1036521 0.1448356 -0.6470116 0.7385792 -0.1220629 0.0245154 -0.0061564 0.9996772 0.0025724  ||| 0.15636 -0.18561 2.13219 0.13936 -0.32402 2.16117 0.29689 -0.42253 2.14586 -0.01079 -0.39806 2.13894 0.14125 -0.38032 2.16466 0.33488 -0.65509 2.18688 -0.1076 -0.53215 1.97442 0.27224 -0.74829 2.03188 0.03825 -0.42132 1.92232 0.25738 -0.76476 1.99956 0.09434 -0.37851 1.898 0.22146 -0.75065 1.98905 0.05961 -0.39447 1.9816 0.24804 -0.77294 1.95373 0.15322 -0.34785 1.89634 0.21571 -0.76836 2.1457 0.0769 -0.76558 2.13891 0.14825 -0.77589 2.16742 0.21391 -0.8322 1.81456 0.12313 -0.82822 1.80007 
0 0 0 0 0.0197564 -0.0155955 0.99921 -0.0307556 -0.0443235 0.7927442 0.6066356 -0.0398171 -0.0671916 0.7352591 -0.6701568 0.0759557 0.0197145 -0.0108436 0.9996772 -0.0117957 0.0237488 0.8315534 0.1149554 0.5428998 -0.5612562 0.7235861 0.1266663 -0.3812746 0.4733598 -0.6673146 -0.1562147 0.5533704 0.9137082 -0.1164823 -0.0590809 -0.3848101 0.5311164 -0.6348292 -0.1337038 0.5450051 0.8903094 -0.15137 -0.0503888 -0.4264942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1040887 0.6672861 0.731489 -0.0939074 0.1505346 -0.6438584 0.7392495 -0.1276553 0.0376539 -0.0039637 0.9992802 0.0023718  ||| 0.15539 -0.18538 2.1318 0.13968 -0.3242 2.16169 0.29588 -0.42249 2.14607 -0.01052 -0.395 2.13395 0.14137 -0.38056 2.16519 0.3351 -0.65308 2.18504 -0.06159 -0.46553 1.94425 0.27476 -0.74933 2.03108 0.07448 -0.3371 1.91248 0.25888 -0.76485 1.99926 0.11675 -0.30489 1.90012 0.22238 -0.75124 1.98753 0.13109 -0.2691 1.975 0.25222 -0.77681 1.95355 0.17348 -0.27371 1.92313 0.21409 -0.77126 2.14882 0.07549 -0.76692 2.13838 0.14681 -0.77772 2.16826 0.20774 -0.83332 1.81041 0.12312 -0.82814 1.80003 
0 0 0 0 0.0243339 -0.0123102 0.9990798 -0.033106 -0.0443639 0.7824242 0.6197852 -0.0413579 -0.0734048 0.7216994 -0.6831334 0.0842056 0.0242581 -0.0094233 0.9995856 -0.0123037 0.0192139 0.8326166 0.117181 0.5409704 0.6277848 -0.6638826 -0.188906 0.3598064 0.4714929 -0.6856819 -0.1417364 0.5361395 0.9150735 -0.1091384 -0.1428823 -0.3609904 0.5349862 -0.6571426 -0.1216432 0.5168716 0.908886 -0.0554465 -0.1637526 -0.3795222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0996234 0.6682131 0.7318383 -0.0893259 0.153983 -0.6450345 0.7370368 -0.1303703 0.0438897 -0.0043698 0.9990226 0.002904  ||| 0.14973 -0.17739 2.12718 0.14029 -0.33112 2.16173 0.2947 -0.42218 2.14627 -0.00954 -0.39475 2.13111 0.14156 -0.38608 2.1654 0.33573 -0.65087 2.18364 -0.05191 -0.42435 1.92668 0.27621 -0.74941 2.0309 0.07847 -0.28951 1.90847 0.26098 -0.76482 1.9988 0.1094 -0.25868 1.9095 0.22629 -0.74959 1.98449 0.10096 -0.23685 1.9635 0.25128 -0.7736 1.95213 0.16185 -0.22222 1.93324 0.21408 -0.77163 2.14982 0.07494 -0.76749 2.13759 0.14662 -0.77802 2.16835 0.21197 -0.83109 1.81616 0.12309 -0.82804 1.79992 
0 0 0 0 0.0266437 -0.0049011 0.9991102 -0.0323246 -0.0480988 0.7814317 0.6206706 -0.0426499 -0.0801582 0.7237533 -0.6796075 0.0888234 0.0266155 -0.0039723 0.9995734 -0.0113513 0.0256774 0.8281978 0.1258869 0.5455103 0.683172 -0.6019958 -0.2349008 0.3401449 0.477161 -0.660687 -0.1660925 0.5551788 0.9148186 -0.0798769 -0.1851857 -0.3499042 0.5100818 -0.6367842 -0.1306748 0.5632465 0.8839353 -0.0082034 -0.2069661 -0.4192327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1000384 0.6666918 0.7334313 -0.0871375 0.1545779 -0.6465926 0.7353539 -0.1314464 0.0451703 -0.0017873 0.9989705 0.0037927  ||| 0.14464 -0.17243 2.12212 0.14433 -0.3324 2.1629 0.29374 -0.42209 2.14671 -0.0076 -0.39737 2.12926 0.14478 -0.3874 2.16647 0.3367 -0.65225 2.18953 -0.04617 -0.38808 1.921 0.27729 -0.74594 2.03353 0.07956 -0.24872 1.91789 0.26206 -0.76257 2.00378 0.1196 -0.21386 1.92645 0.21558 -0.75776 1.96 0.10154 -0.19313 1.98886 0.25146 -0.77367 1.95827 0.18437 -0.17614 1.96411 0.21455 -0.77192 2.15021 0.07508 -0.76848 2.1376 0.14688 -0.77867 2.16861 0.2131 -0.82896 1.81822 0.12307 -0.82804 1.79992 
0 0 0 0 0.0330515 -0.0057257 0.9989121 -0.0323933 -0.0487121 0.7811623 0.6210635 -0.0411436 -0.090204 0.7406698 -0.6588908 0.0955736 0.0330111 -0.0048226 0.9993782 -0.0114159 0.0276211 0.8281952 0.1341634 0.5434427 0.7322121 -0.5411933 -0.2579357 0.3231788 0.4962126 -0.6489976 -0.1710401 0.5507452 0.9148625 0.0955128 0.1940579 -0.3409479 0.4945096 -0.6449188 -0.1494367 0.5632129 0.8774494 0.2296651 0.1519207 -0.3927551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1003717 0.6634409 0.7363243 -0.0871683 0.1543741 -0.6499698 0.7323515 -0.1317928 0.0447381 -0.0029646 0.9989871 0.0038168  ||| 0.14275 -0.1735 2.12034 0.14442 -0.33261 2.16265 0.29249 -0.42188 2.14682 -0.00162 -0.40535 2.12657 0.14494 -0.3877 2.16624 0.33967 -0.65815 2.19385 -0.04363 -0.3609 1.91893 0.27747 -0.7442 2.03431 0.08005 -0.22069 1.92687 0.26384 -0.76165 2.00414 0.1195 -0.19023 1.94161 0.21756 -0.75682 1.96548 0.13323 -0.23048 1.99429 0.24607 -0.78925 1.93848 0.18484 -0.15108 1.97286 0.21575 -0.77224 2.14993 0.07598 -0.77015 2.1374 0.14783 -0.77964 2.16844 0.21366 -0.82914 1.81859 0.12299 -0.82795 1.79998 
0 0 0 0 0.0404199 -0.0065398 0.998623 -0.0327984 -0.0509471 0.7793384 0.6231686 -0.0411953 -0.1033647 0.7558038 -0.6379939 0.1050726 0.0403861 -0.005339 0.9991009 -0.0117384 0.0285423 0.8237879 0.1434713 0.5476995 0.767026 -0.5006242 -0.2436016 0.3189116 0.4924514 -0.6418597 -0.184574 0.5580682 0.9138513 0.0992487 0.1759219 -0.3522455 0.4685175 -0.6503142 -0.1609394 0.5759178 0.8842638 0.2969205 0.095294 -0.3476129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1006696 0.6617627 0.7377657 -0.087393 0.1532278 -0.6523467 0.7305388 -0.1314457 0.0438603 -0.0033894 0.999025 0.003703  ||| 0.14051 -0.17589 2.11682 0.14418 -0.33305 2.16256 0.29039 -0.42101 2.14652 0.00717 -0.41218 2.12384 0.14475 -0.38817 2.16621 0.34095 -0.65697 2.19686 -0.04696 -0.34702 1.92011 0.28101 -0.74261 2.03621 0.07993 -0.21014 1.93085 0.26778 -0.76301 2.00437 0.11741 -0.17765 1.95647 0.21574 -0.75739 1.97177 0.12758 -0.22005 2.00076 0.26577 -0.79038 1.92358 0.16982 -0.1453 1.98113 0.21604 -0.77228 2.14998 0.07595 -0.77099 2.13767 0.14797 -0.78001 2.1686 0.21308 -0.82902 1.8188 0.12242 -0.8277 1.80021 
0 0 0 0 0.0400793 -0.0107875 0.9985741 -0.0335728 -0.0523267 0.7774608 0.6252708 -0.0430468 -0.1046574 0.7570795 -0.6361188 0.1059737 0.0400381 -0.0080792 0.9990926 -0.0120686 0.0276556 0.8181456 0.1501613 0.5543685 0.7568046 -0.4460478 -0.3149089 0.3593337 0.4942759 -0.6787009 -0.1627765 0.5182282 0.846405 0.00874 -0.4051572 -0.3454996 0.499287 -0.6673045 -0.120472 0.539355 0.7993026 0.1042843 -0.4147761 -0.4221384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1013191 0.6604843 0.7387309 -0.0881568 0.151278 -0.6549671 0.7288811 -0.1298666 0.0417532 -0.0045852 0.9991105 0.0037292  ||| 0.13879 -0.17907 2.11203 0.14232 -0.33352 2.16242 0.28845 -0.42051 2.1459 0.00797 -0.41293 2.12397 0.14336 -0.38864 2.16617 0.34144 -0.65541 2.19808 -0.05094 -0.33591 1.92204 0.2856 -0.74326 2.03717 0.08385 -0.15835 1.99081 0.26975 -0.76308 2.00376 0.12002 -0.12012 2.02259 0.22551 -0.7537 1.97606 0.08621 -0.1125 2.03121 0.26949 -0.79108 1.92495 0.16145 -0.08484 2.03889 0.21619 -0.77222 2.14992 0.0759 -0.77166 2.13818 0.14803 -0.78019 2.16871 0.21403 -0.82757 1.82018 0.12213 -0.82747 1.80047 
