0 0 0 0 0.0338418 0.0051467 0.9982796 -0.0476048 0.0082254 0.7593448 0.6504526 -0.0154655 -0.0364034 0.750867 -0.656067 0.0667068 0.0336757 0.0003652 0.9991751 -0.022692 0.0236236 0.8358493 0.1205552 0.5350368 -0.1131388 0.8051563 -0.1534682 -0.5615785 0.4333196 -0.6036943 -0.1987076 0.6389856 0.0055738 0.2460161 0.6843354 -0.6863891 0.5098936 -0.5670612 -0.1888295 0.6187029 -0.2000586 -0.4084151 -0.5463898 0.7033007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1182827 0.6591675 0.7345969 -0.108971 0.1488663 -0.6483875 0.7350777 -0.1307407 0.0253832 -0.0042454 0.9996687 -0.0002476  ||| 0.13866 -0.20908 2.3275 0.13035 -0.32618 2.34488 0.28664 -0.40727 2.34906 -0.02099 -0.40381 2.32844 0.12958 -0.38284 2.35027 0.32729 -0.63097 2.38793 -0.09576 -0.5891 2.32647 0.26424 -0.74055 2.23182 -0.02067 -0.6029 2.12222 0.24647 -0.75797 2.1972 0.02347 -0.62249 2.08552 0.20086 -0.75554 2.16827 0.03302 -0.66666 2.07331 0.24021 -0.78187 2.1172 0.06038 -0.63633 2.0692 0.19737 -0.77329 2.33596 0.0621 -0.77139 2.32909 0.13112 -0.78083 2.35817 0.21881 -0.82407 2.01035 0.10328 -0.82473 1.98473 
0 0 0 0 0.0308811 0.0004987 0.9984867 -0.0455021 0.0055447 0.7595376 0.6502413 -0.0160672 -0.0348263 0.749482 -0.6581437 0.0625363 0.0302661 -0.0091403 0.9992749 -0.0212139 0.0221271 0.837927 0.1204664 0.5318614 -0.1729903 0.8118831 -0.1490979 -0.5372989 0.4306337 -0.5880626 -0.2062898 0.6528258 -0.0647444 0.3492668 0.7246937 -0.5904574 0.504693 -0.5516094 -0.1927637 0.6354951 0.0503482 0.492129 0.7051432 -0.5079836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1155773 0.6530442 0.7406632 -0.1076722 0.1523246 -0.6560242 0.7284938 -0.1254048 0.0259528 -0.0195142 0.999469 0.0027407  ||| 0.13824 -0.20951 2.32798 0.13058 -0.32638 2.34589 0.28679 -0.4073 2.34907 -0.02009 -0.40298 2.33043 0.13036 -0.38287 2.35104 0.32793 -0.63107 2.38718 -0.10594 -0.58263 2.30623 0.26322 -0.74121 2.2301 -0.01593 -0.57033 2.11752 0.24442 -0.75946 2.19495 0.03246 -0.57036 2.07423 0.20316 -0.75252 2.18486 0.03787 -0.60485 2.05087 0.201 -0.78561 2.12721 0.06871 -0.5795 2.06208 0.20904 -0.76916 2.33527 0.07214 -0.76975 2.32817 0.14208 -0.77796 2.35732 0.21869 -0.82393 2.01052 0.1028 -0.825 1.98491 
0 0 0 0 0.0301084 -0.0067515 0.9986008 -0.0429465 0.0004341 0.7599323 0.6497653 -0.0175505 -0.038838 0.7484038 -0.6591145 0.062861 0.0293259 -0.0166868 0.9992468 -0.0191697 0.0089509 0.8387902 0.120508 0.5308754 -0.3249536 0.8311733 -0.1283322 -0.4325354 -0.4431982 0.8469897 -0.0152488 -0.2931744 -0.0571222 0.4597102 0.7545718 -0.4647848 -0.0369927 0.9257505 0.1752662 -0.3330157 0.0046676 0.4677714 0.816332 -0.3387775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1231809 0.6483654 0.7425833 -0.1140997 0.1473801 -0.6605083 0.726662 -0.1181952 0.0148999 -0.0243057 0.9995852 0.004077  ||| 0.13739 -0.21037 2.32894 0.13165 -0.32669 2.34805 0.28704 -0.40726 2.34944 -0.02008 -0.40275 2.33103 0.13226 -0.38287 2.35291 0.33101 -0.62884 2.38207 -0.12008 -0.55563 2.24423 0.27647 -0.74465 2.24046 0.0032 -0.52767 2.09916 0.2831 -0.76534 2.23636 0.04491 -0.50957 2.06932 0.2641 -0.73233 2.21269 0.0375 -0.52306 2.03456 0.28839 -0.78352 2.17754 0.09463 -0.50747 2.06479 0.21551 -0.76616 2.33433 0.07894 -0.76819 2.33027 0.14864 -0.77569 2.35787 0.2185 -0.82384 2.01091 0.10218 -0.82545 1.98497 
0 0 0 0 0.0295971 -0.0096853 0.9987307 -0.0395872 -0.0043236 0.759622 0.650077 -0.0188541 -0.0430258 0.7442745 -0.6634388 0.0636656 0.0289288 -0.017484 0.9992841 -0.0169874 0.0094789 0.8394733 0.1226565 0.5292921 -0.4292113 0.7987794 -0.0581393 -0.4175511 -0.4350254 0.8830788 -0.0883166 -0.1520683 -0.4549843 0.5378595 0.7092806 -0.0248501 0.0087805 0.9550374 0.1955654 -0.2226673 -0.4203303 0.661534 0.6209531 -0.0106037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1271911 0.6467512 0.742983 -0.11624 0.1435082 -0.6615636 0.7271013 -0.114292 0.0089491 -0.0236767 0.9996682 0.004772  ||| 0.13615 -0.21123 2.32938 0.13212 -0.32681 2.34996 0.28707 -0.40689 2.34959 -0.02061 -0.40091 2.33119 0.13308 -0.38275 2.35444 0.33173 -0.62792 2.38281 -0.11677 -0.53404 2.19543 0.27669 -0.74359 2.24126 0.02749 -0.45216 2.09319 0.28506 -0.76406 2.2397 0.06054 -0.4471 2.07004 0.26506 -0.73204 2.21108 0.03376 -0.43808 2.04976 0.29093 -0.78578 2.18381 0.10493 -0.44581 2.06863 0.21649 -0.76506 2.33399 0.0797 -0.76749 2.33155 0.14943 -0.77488 2.35827 0.2184 -0.82388 2.01095 0.10187 -0.82552 1.98485 
0 0 0 0 0.0278922 -0.01175 0.9988064 -0.0383385 -0.0090604 0.7600344 0.649461 -0.0215896 -0.0453318 0.7144991 -0.695111 0.0652447 0.0272884 -0.0178533 0.9993434 -0.0157895 0.0109582 0.839107 0.1262525 0.5289987 -0.5008664 0.7821226 -0.0867053 -0.3604155 -0.4437877 0.854831 -0.0302007 -0.2672158 0.0568541 0.5003712 0.8321828 -0.2320949 0.0427324 0.9252747 0.1830529 -0.3294421 0.0583763 0.3836569 0.8999751 -0.1986059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1243587 0.6488611 0.7421026 -0.1131287 0.1447296 -0.6610427 0.7272165 -0.1150306 0.0120612 -0.0229649 0.9996498 0.0052395  ||| 0.13453 -0.21155 2.32984 0.13252 -0.32673 2.35121 0.28659 -0.40685 2.34907 -0.01858 -0.38721 2.33156 0.13371 -0.38265 2.35555 0.3322 -0.62728 2.38368 -0.13752 -0.50292 2.15891 0.27706 -0.74266 2.2419 0.02574 -0.42853 2.09633 0.28463 -0.76183 2.24104 0.07431 -0.38588 2.07505 0.26536 -0.72656 2.21686 0.07913 -0.39462 2.03547 0.28946 -0.78615 2.18483 0.1223 -0.38054 2.08456 0.21741 -0.76549 2.33502 0.07982 -0.76753 2.33171 0.14991 -0.77505 2.35879 0.21815 -0.82373 2.01078 0.10125 -0.82543 1.9847 
0 0 0 0 0.0275512 -0.0126512 0.9988185 -0.037981 -0.0101353 0.7616442 0.647532 -0.0223096 -0.0458665 0.7090159 -0.7005993 0.0659801 0.0270084 -0.017543 0.9993562 -0.0158099 0.0109385 0.8446857 0.1279305 0.5196347 -0.5599512 0.7263173 0.048953 -0.3956278 0.4330871 -0.6143019 -0.181965 0.6340011 0.09573 0.4082325 0.8890856 -0.1835995 0.5214284 -0.5763114 -0.1969502 0.5976524 0.1071516 0.508718 0.8311982 -0.1970643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1182202 0.6529396 0.7400128 -0.1098857 0.1440625 -0.6589071 0.7287822 -0.1181693 0.0174078 -0.0198903 0.9996461 0.0029929  ||| 0.13193 -0.21059 2.32998 0.13211 -0.3256 2.35162 0.28596 -0.40674 2.34908 -0.01884 -0.38398 2.33165 0.13342 -0.3818 2.35593 0.3326 -0.62704 2.38357 -0.10125 -0.46554 2.14285 0.26342 -0.74574 2.22149 0.04449 -0.35078 2.0953 0.24443 -0.76388 2.18141 0.08131 -0.33399 2.08623 0.20434 -0.75621 2.17 0.10046 -0.33781 2.05141 0.23629 -0.7737 2.13941 0.13522 -0.32026 2.10379 0.21606 -0.76691 2.33735 0.07731 -0.76786 2.33253 0.14819 -0.7758 2.36023 0.21785 -0.82376 2.01078 0.10087 -0.82542 1.98476 
0 0 0 0 0.0270322 -0.0065465 0.9987012 -0.0426902 -0.0097803 0.7238272 0.6892575 -0.0300446 0.0455553 -0.6662344 0.7408586 -0.0720072 0.0266116 -0.0108158 0.9994434 -0.016966 0.0062836 0.8341794 0.1301661 0.535875 0.6133604 -0.681042 -0.0194351 0.3994911 -0.4229578 0.752775 0.1035341 -0.4936771 0.1102136 0.4461971 0.8798124 -0.1212079 0.535866 -0.674616 -0.0573718 0.5044295 0.1416389 0.4868205 0.8600948 -0.0564016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1140736 0.6569113 0.7378297 -0.1051769 0.1471699 -0.6564133 0.7299281 -0.1211101 0.0235743 -0.0170543 0.9995709 0.003383  ||| 0.1319 -0.23065 2.33761 0.13567 -0.34832 2.35301 0.28541 -0.40683 2.34908 -0.01794 -0.38338 2.33108 0.13623 -0.3994 2.3574 0.3332 -0.62618 2.38314 -0.1306 -0.44336 2.12427 0.28325 -0.74465 2.24211 0.04605 -0.31881 2.09926 0.26614 -0.76013 2.21327 0.10376 -0.28366 2.10202 0.23774 -0.74928 2.1566 0.11229 -0.2922 2.064 0.26718 -0.77359 2.16464 0.16623 -0.26149 2.13201 0.2149 -0.76823 2.33962 0.0761 -0.76811 2.33309 0.14702 -0.77648 2.36153 0.21761 -0.8237 2.01092 0.10039 -0.8254 1.98516 
0 0 0 0 0.0334123 -0.0154154 0.997947 -0.0524199 0.0012302 0.7206776 0.6926792 -0.0285968 0.0449169 -0.6863143 0.7216288 -0.0787847 0.0331394 -0.0141101 0.9990747 -0.0235042 0.0028889 0.841599 0.1348495 0.5229898 0.7062172 -0.6201117 -0.1494407 0.3072232 -0.4203677 0.7811817 0.0709852 -0.4560781 0.1581116 0.4208717 0.8842438 -0.1264141 0.5379342 -0.7063937 -0.0367238 0.4585696 0.2031265 0.4930956 0.8457648 -0.0166802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1103903 0.6555783 0.7389693 -0.109341 0.139352 -0.6571229 0.7302727 -0.1243881 0.0213429 -0.0143799 0.9996623 -0.0036116  ||| 0.1288 -0.22947 2.33566 0.13137 -0.34802 2.34932 0.28413 -0.40601 2.34909 -0.01576 -0.39301 2.32834 0.13279 -0.39989 2.35483 0.33457 -0.62302 2.38195 -0.06988 -0.38384 2.11765 0.2826 -0.7444 2.24436 0.07763 -0.26839 2.10063 0.2665 -0.75967 2.21542 0.10477 -0.25183 2.10619 0.24 -0.73557 2.19486 0.12886 -0.25455 2.07312 0.26096 -0.76731 2.16332 0.15847 -0.23385 2.12496 0.2121 -0.76896 2.34184 0.07144 -0.76926 2.33582 0.14329 -0.77744 2.36415 0.21688 -0.82421 2.01077 0.10032 -0.82541 1.98518 
0 0 0 0 0.0396575 -0.0142794 0.9983286 -0.0395408 -0.0070282 0.7266979 0.6863748 -0.0273921 -0.0622112 0.7151661 -0.6909692 0.0850224 0.0394231 -0.0138555 0.9989603 -0.0182228 0.0012456 0.8415469 0.1371633 0.5224781 0.7215248 -0.5786755 -0.1835548 0.3329327 -0.4198842 0.7720753 0.0799284 -0.470328 0.2716127 0.3619666 0.877584 -0.1582816 0.5385019 -0.6955271 -0.0455191 0.4734825 0.3104652 0.5447425 0.7783024 -0.0333517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1117506 0.6545512 0.739727 -0.1089884 0.138245 -0.6591097 0.7288799 -0.1232755 0.0201397 -0.0136179 0.9997004 -0.0028281  ||| 0.12691 -0.22582 2.33408 0.13122 -0.34217 2.35232 0.28229 -0.40512 2.3495 -0.0127 -0.40202 2.326 0.1326 -0.39646 2.35668 0.33428 -0.6231 2.38244 -0.07084 -0.37846 2.11831 0.28249 -0.74413 2.24445 0.06483 -0.24908 2.10304 0.26584 -0.75965 2.2149 0.1215 -0.22271 2.12171 0.23745 -0.73821 2.18953 0.13982 -0.2298 2.09396 0.267 -0.77152 2.16527 0.16384 -0.20641 2.14158 0.21177 -0.76911 2.34165 0.07071 -0.76999 2.33595 0.1428 -0.77783 2.36411 0.21658 -0.82432 2.01085 0.09988 -0.82534 1.9854 
0 0 0 0 0.0452317 -0.0146306 0.9980433 -0.040616 -0.0079141 0.7296409 0.6832158 -0.0278856 -0.0709191 0.7420639 -0.6601122 0.0925397 0.0450226 -0.0137584 0.9987107 -0.0189906 0.0032272 0.8411151 0.1405528 0.5222641 0.7499779 -0.5388314 -0.1869708 0.3350159 -0.4249302 0.7312759 0.1105084 -0.5219747 0.2360441 0.3682061 0.8904546 -0.1256903 0.5224926 -0.6347765 -0.0552323 0.5665771 0.2806465 0.5137716 0.8095219 0.0441655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.112764 0.6509287 0.7421632 -0.113004 0.1315502 -0.6618254 0.7275411 -0.1239583 0.0155433 -0.0111771 0.9997943 -0.0066933  ||| 0.1258 -0.22437 2.33215 0.1307 -0.33955 2.35265 0.28066 -0.40451 2.3498 -0.00479 -0.41141 2.325 0.13211 -0.39463 2.35721 0.33378 -0.62344 2.38451 -0.07124 -0.36839 2.11891 0.27996 -0.74072 2.24387 0.06306 -0.23743 2.10952 0.26115 -0.75686 2.21771 0.11796 -0.20558 2.134 0.22774 -0.73996 2.1876 0.13599 -0.20978 2.1002 0.25808 -0.76559 2.16596 0.1647 -0.18946 2.15068 0.21058 -0.77033 2.34347 0.06883 -0.77244 2.33907 0.14123 -0.77969 2.36665 0.21625 -0.82417 2.01102 0.0997 -0.82534 1.98546 
