0 0 0 0 -0.0531189 0.0405454 0.996506 -0.0501014 -0.0744772 0.7767029 0.616386 -0.1060849 -0.0025021 0.7541382 -0.6561024 0.0282662 -0.0521984 0.0433354 0.9972309 -0.0304599 0.0465964 0.8667241 0.1504056 0.4732825 -0.1193549 0.914855 -0.1627369 -0.3497305 0.5059329 -0.542862 -0.1691188 0.6486382 -0.327226 -0.1646948 -0.5076067 0.7798296 0.4672225 -0.5805935 -0.2150491 0.6311641 0.2913806 0.0024395 0.731988 -0.6158612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1750421 0.6627398 0.7101555 -0.1606718 0.067854 -0.6288196 0.7689831 -0.0929871 -0.0597365 0.0455829 0.997038 -0.0164008  ||| 0.34669 -0.19115 2.0934 0.35397 -0.33117 2.1168 0.48865 -0.42682 2.0868 0.18209 -0.41641 2.11638 0.34927 -0.39291 2.12328 0.54228 -0.66211 2.14204 0.09378 -0.62919 2.09216 0.44368 -0.75198 1.98171 0.23434 -0.68531 1.95027 0.42343 -0.78003 1.93323 0.26941 -0.66196 1.86319 0.38427 -0.76947 1.92729 0.28562 -0.69231 1.859 0.39675 -0.80426 1.86713 0.30067 -0.65096 1.8261 0.37946 -0.82439 2.10966 0.23525 -0.81449 2.12692 0.31128 -0.82977 2.14511 0.36506 -0.83866 1.80198 0.2832 -0.83481 1.80694 
0 0 0 0 -0.051112 0.0404141 0.996632 -0.0497888 -0.0739855 0.777022 0.6163285 -0.1044129 -0.0045428 0.7523047 -0.658114 0.0300502 -0.0501677 0.0433361 0.9973562 -0.0297615 0.0462308 0.8644591 0.1474815 0.4783539 -0.1721412 0.9060686 -0.1667385 -0.3487199 0.5091547 -0.569503 -0.1538116 0.6267135 -0.0910109 0.6010891 0.6963238 -0.3814997 0.4790466 -0.6002037 -0.1958914 0.6098331 -0.2502018 0.4503871 0.7458919 -0.4221324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1748296 0.6630737 0.7102226 -0.1592225 0.0694202 -0.6286493 0.7689676 -0.0931118 -0.0584162 0.0457034 0.9971268 -0.0153936  ||| 0.34706 -0.19124 2.09371 0.35447 -0.33148 2.11796 0.4892 -0.42707 2.08833 0.18207 -0.41579 2.11653 0.34978 -0.39314 2.12438 0.54102 -0.66117 2.14267 0.07647 -0.63717 2.06759 0.44445 -0.75174 1.98149 0.23595 -0.64002 1.93449 0.42373 -0.7793 1.93318 0.27998 -0.61728 1.85277 0.3906 -0.76768 1.94379 0.26312 -0.62784 1.82218 0.39753 -0.80388 1.86561 0.32036 -0.60215 1.81808 0.37987 -0.82412 2.11013 0.2357 -0.81418 2.127 0.3117 -0.8295 2.14536 0.36396 -0.8382 1.80232 0.28336 -0.83857 1.80236 
0 0 0 0 -0.0484524 0.0421734 0.9966052 -0.051496 -0.0728483 0.7759706 0.6176361 -0.1053012 -0.0065198 0.7497301 -0.6607635 0.035409 -0.0474227 0.0459001 0.9973121 -0.0318226 0.0319693 0.8231063 0.1487669 0.5471218 -0.2156388 0.8859895 -0.1593393 -0.3783301 -0.4051552 0.8530926 0.0219376 -0.3280259 -0.0942669 0.5544463 0.7499052 -0.3483464 -0.5267237 0.8014683 0.0916977 -0.2679593 -0.1659187 0.441071 0.8065637 -0.3569068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1725639 0.6662995 0.7079447 -0.1583699 0.0695981 -0.6250931 0.7714278 -0.0965083 -0.055499 0.0499726 0.9970597 -0.0171663  ||| 0.34769 -0.19148 2.09419 0.35424 -0.33188 2.11931 0.48898 -0.42687 2.08993 0.18264 -0.41467 2.11641 0.34933 -0.39334 2.12593 0.54077 -0.66216 2.14308 0.06993 -0.63128 2.05024 0.49173 -0.80618 1.99156 0.22926 -0.60164 1.91981 0.48416 -0.83014 1.94157 0.29111 -0.5645 1.8445 0.45908 -0.79441 1.9144 0.28557 -0.57691 1.80543 0.48055 -0.87426 1.8856 0.33441 -0.54706 1.82554 0.37649 -0.82218 2.11371 0.23255 -0.81097 2.12968 0.30842 -0.82692 2.1485 0.36356 -0.83824 1.8024 0.28334 -0.83868 1.80217 
0 0 0 0 -0.0456784 0.0424442 0.9966896 -0.0521718 -0.0763058 0.7744488 0.6187326 -0.1075941 -0.0130035 0.745996 -0.6644469 0.0427911 -0.04463 0.0461031 0.9974207 -0.0321686 0.035883 0.8424138 0.1464117 0.5173152 -0.326248 0.8538627 -0.151295 -0.3762851 0.3422917 -0.2757232 -0.3645643 0.8209178 -0.0619533 0.5357748 0.7813208 -0.3140779 0.8154876 -0.2760832 0.1890573 0.472245 -0.0820424 0.4768355 0.8202749 -0.3050345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1666713 0.6670433 0.7097826 -0.1532407 0.0743957 -0.6251227 0.7704069 -0.1007968 -0.0472726 0.0498299 0.9974902 -0.0171942  ||| 0.348 -0.19164 2.09451 0.35369 -0.33267 2.1217 0.48868 -0.42688 2.09103 0.18302 -0.41334 2.11559 0.34876 -0.39381 2.12836 0.54037 -0.66238 2.14331 0.06759 -0.58316 2.01405 0.46516 -0.76654 1.97926 0.25579 -0.52927 1.88269 0.45584 -0.76225 1.97637 0.30416 -0.50554 1.84446 0.41966 -0.74606 1.94854 0.30198 -0.51569 1.80634 0.44225 -0.79241 1.89812 0.35091 -0.48138 1.83119 0.37599 -0.82045 2.1173 0.23211 -0.8094 2.13086 0.30794 -0.82524 2.15072 0.36335 -0.83812 1.80262 0.28328 -0.83883 1.80218 
0 0 0 0 -0.0409998 0.0422713 0.9968557 -0.0530174 -0.0785159 0.77509 0.6175298 -0.1082943 -0.020143 0.7347729 -0.6759403 0.0529876 -0.0399288 0.045815 0.9976262 -0.0323841 0.0452779 0.8681365 0.1439773 0.4728208 -0.3929282 0.8293675 -0.120377 -0.3785053 0.5087584 -0.5219097 -0.1832827 0.6596837 -0.0461621 0.5158346 0.8231878 -0.232692 0.4546089 -0.5712074 -0.2306003 0.6433322 -0.0540458 0.4580444 0.8601323 -0.2178228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1706388 0.6687543 0.7065788 -0.1561939 0.070366 -0.6226703 0.7735291 -0.09478 -0.0541472 0.0494727 0.9971802 -0.0158847  ||| 0.34861 -0.19199 2.0954 0.35325 -0.33266 2.1238 0.48864 -0.42727 2.0924 0.18349 -0.4079 2.11369 0.34832 -0.3937 2.13052 0.53991 -0.6635 2.14555 0.06404 -0.56703 1.97897 0.43977 -0.75012 1.98429 0.25429 -0.4844 1.87997 0.41901 -0.78114 1.93159 0.3083 -0.45009 1.85 0.38124 -0.7726 1.9361 0.31174 -0.45649 1.808 0.38874 -0.80651 1.86685 0.36144 -0.41977 1.84059 0.376 -0.82039 2.11802 0.23175 -0.80819 2.13361 0.3078 -0.82473 2.15236 0.36144 -0.83703 1.80385 0.28261 -0.83895 1.80273 
0 0 0 0 -0.041063 0.042193 0.9968211 -0.0536766 -0.0898523 0.7692579 0.6215976 -0.1174107 -0.0285982 0.7151884 -0.6952232 0.0659716 -0.0399919 0.0455666 0.997624 -0.0327219 0.0484665 0.8650778 0.1487431 0.4766203 -0.5035771 0.7994486 -0.0155202 -0.3271867 0.5107315 -0.5366133 -0.1766889 0.648059 0.0809749 0.48393 0.8390599 -0.2350177 0.4719007 -0.5758501 -0.2248854 0.6285959 0.0674474 0.4154814 0.8763601 -0.234135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1746008 0.6697831 0.7037999 -0.159909 0.0636884 -0.6206467 0.7766057 -0.0873223 -0.062805 0.0490936 0.9967011 -0.0152396  ||| 0.34873 -0.19214 2.09554 0.35264 -0.33238 2.12521 0.48617 -0.42466 2.08995 0.18541 -0.39861 2.11029 0.34773 -0.39341 2.13202 0.53909 -0.663 2.1465 0.1062 -0.50866 1.93258 0.44052 -0.74977 1.98433 0.28144 -0.42185 1.86744 0.41925 -0.77864 1.93174 0.31827 -0.39542 1.85026 0.38242 -0.77173 1.93636 0.32724 -0.39968 1.81252 0.39323 -0.80315 1.86422 0.38168 -0.36083 1.86651 0.37601 -0.82049 2.11844 0.23108 -0.80727 2.13663 0.30755 -0.82447 2.15386 0.36141 -0.83695 1.80391 0.28052 -0.83933 1.80307 
0 0 0 0 -0.039311 0.0411794 0.9959025 -0.0702656 -0.0762225 0.7761163 0.6153206 -0.1149536 -0.0187568 0.7170638 -0.6935662 0.0665849 -0.0377622 0.0452891 0.9974611 -0.0399274 0.0492693 0.8571498 0.1486482 0.4906837 -0.5530182 0.766332 0.0141551 -0.3266585 0.5012138 -0.5432069 -0.1889499 0.6465361 0.1355706 0.4674437 0.8482442 -0.2088028 0.4683453 -0.5718505 -0.218832 0.6369869 0.1625448 0.3451849 0.9121644 -0.1496084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1683682 0.6739415 0.6983508 -0.1725142 0.0457249 -0.6139963 0.7824673 -0.0930737 -0.0703538 0.0566264 0.995433 -0.0309355  ||| 0.34876 -0.19234 2.09711 0.35151 -0.32989 2.12072 0.48638 -0.42645 2.09103 0.18548 -0.39806 2.11035 0.34669 -0.39201 2.12973 0.53747 -0.66175 2.14803 0.10744 -0.48721 1.91344 0.44242 -0.75324 1.97869 0.28201 -0.38945 1.8667 0.41971 -0.78376 1.92529 0.32294 -0.34619 1.857 0.38201 -0.77262 1.93427 0.33603 -0.35141 1.81811 0.39283 -0.80709 1.85697 0.37431 -0.31394 1.87646 0.37254 -0.82532 2.12598 0.22573 -0.80929 2.14644 0.30301 -0.82784 2.16281 0.36144 -0.8369 1.80396 0.28056 -0.83945 1.80321 
0 0 0 0 -0.0341409 0.0406428 0.9957895 -0.0747379 -0.057911 0.7819364 0.6111877 -0.1080344 -0.0077414 0.7087356 -0.7021272 0.0682004 -0.0327479 0.0439108 0.9974181 -0.0464391 0.0445311 0.8589503 0.1450096 0.4890743 -0.6058843 0.7156333 0.0857218 -0.336786 0.4913501 -0.5307466 -0.1971201 0.6618359 0.4962381 0.3117221 0.7336012 -0.3441024 0.4664819 -0.5564079 -0.2347621 0.6462906 0.5583941 0.480891 0.6392299 -0.2198293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1645961 0.6778295 0.6953001 -0.1732427 0.0464806 -0.6122373 0.7835582 -0.0950878 -0.068092 0.0553355 0.9956118 -0.0325348  ||| 0.34867 -0.1924 2.09735 0.35006 -0.32987 2.11694 0.48678 -0.429 2.09311 0.18723 -0.39428 2.10954 0.34527 -0.39207 2.12651 0.53642 -0.65935 2.14583 0.12474 -0.44926 1.90703 0.44256 -0.75285 1.97934 0.32077 -0.30968 1.85906 0.41965 -0.78332 1.92422 0.35658 -0.29133 1.86971 0.37896 -0.77371 1.9271 0.36094 -0.3202 1.84833 0.39399 -0.80653 1.85592 0.40689 -0.27101 1.91462 0.37223 -0.82685 2.12624 0.22537 -0.80961 2.14592 0.30271 -0.8285 2.16267 0.3611 -0.83626 1.8049 0.28051 -0.83914 1.80379 
0 0 0 0 -0.0346282 0.0411785 0.9963371 -0.0664654 -0.0631848 0.771448 0.6236594 -0.1092003 0.007289 -0.6710223 0.7376291 -0.0746952 -0.0334505 0.0441749 0.9975483 -0.0427428 0.0441887 0.8589602 0.1439655 0.4893962 0.6638784 -0.6868908 -0.1222147 0.2692773 0.4911972 -0.5305518 -0.1975164 0.6619874 0.2802288 0.4265469 0.8285819 -0.2301775 0.4621482 -0.5585662 -0.2341944 0.6477469 0.375369 0.3946745 0.8379807 -0.0334446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.1632074 0.6794747 0.6946331 -0.1707699 0.0549057 -0.6103427 0.7839056 -0.0997961 -0.061411 0.0539591 0.9961743 -0.0308833  ||| 0.34825 -0.191 2.09739 0.34896 -0.33722 2.12057 0.48694 -0.42974 2.09367 0.18891 -0.38366 2.10998 0.34423 -0.39753 2.12883 0.53601 -0.65927 2.1458 0.14679 -0.40334 1.89284 0.44258 -0.75242 1.97989 0.31776 -0.29491 1.86372 0.42045 -0.78282 1.92607 0.35269 -0.26 1.87594 0.37779 -0.77394 1.91767 0.35715 -0.27221 1.83925 0.39503 -0.80772 1.85728 0.39964 -0.23529 1.91257 0.37207 -0.82732 2.12622 0.22521 -0.80953 2.14387 0.30256 -0.82875 2.16214 0.36123 -0.83605 1.80492 0.28052 -0.83915 1.80404 
0 0 0 0 -0.0340462 0.0450781 0.9964297 -0.0627434 -0.066612 0.7654631 0.6306372 -0.1092062 0.0108821 -0.6698855 0.7385834 -0.0750299 -0.032841 0.048009 0.9974977 -0.0401872 0.0451698 0.8581219 0.1425936 0.4911757 0.670629 -0.6489977 -0.1722918 0.315237 0.49798 -0.5610166 -0.1759524 0.63743 0.1630322 0.3962809 0.8929154 -0.138145 0.4682145 -0.5888043 -0.2113158 0.6240435 0.2310438 0.4932198 0.8365749 0.0591227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.159222 0.677604 0.6998096 -0.160523 0.0718943 -0.6139982 0.7783265 -0.1097514 -0.0448333 0.0528981 0.9972404 -0.0265198  ||| 0.34749 -0.18494 2.09645 0.35499 -0.34145 2.1211 0.48706 -0.42991 2.0943 0.19084 -0.38697 2.10873 0.34978 -0.40165 2.12891 0.53502 -0.65858 2.14639 0.1467 -0.39609 1.89175 0.44302 -0.75156 1.98171 0.30069 -0.26358 1.86771 0.42065 -0.78305 1.92734 0.32442 -0.24852 1.87743 0.38609 -0.77073 1.93498 0.34434 -0.24771 1.8431 0.39518 -0.80617 1.85906 0.36737 -0.22319 1.89015 0.37584 -0.82881 2.12476 0.23051 -0.81307 2.13747 0.30699 -0.83113 2.15856 0.3604 -0.83529 1.80651 0.28051 -0.83879 1.8045 
